Name,Type,code,Population,food,Amount per day,BUURTCODE
Arendsdorp,Buurt,BU05180478,1305,1401. Wine,53088.0,78
Arendsdorp,Buurt,BU05180478,1305,1402. Fortified wines,1956.8999999999999,78
Arendsdorp,Buurt,BU05180478,1305,1403. Beer,105898.0,78
Arendsdorp,Buurt,BU05180478,1305,1404. Spirits,3801.4000000000005,78
Arendsdorp,Buurt,BU05180478,1305,1405. Aniseed drinks,22.9,78
Arendsdorp,Buurt,BU05180478,1305,1406. Liqueurs,1007.9000000000001,78
Arendsdorp,Buurt,BU05180478,1305,15. Sauces and seasonings,43299.49999999999,78
Arendsdorp,Buurt,BU05180478,1305,1500. Unclassified or combined sauces,1168.8,78
Arendsdorp,Buurt,BU05180478,1305,1501. Savory Sauces,39189.4,78
Arendsdorp,Buurt,BU05180478,1305,150100. Other and mixed sauces,15749.3,78
Arendsdorp,Buurt,BU05180478,1305,150101. Tomato sauces,8682.5,78
Arendsdorp,Buurt,BU05180478,1305,150102. Dressings,9308.8,78
Arendsdorp,Buurt,BU05180478,1305,150103. Mayonnaise based spreads,5416.8,78
Arendsdorp,Buurt,BU05180478,1305,1503. Spices,31.400000000000002,78
Arendsdorp,Buurt,BU05180478,1305,1504. Condiments,2933.6,78
Arendsdorp,Buurt,BU05180478,1305,150400. Unclass. and combined condiments,2600.8999999999996,78
Arendsdorp,Buurt,BU05180478,1305,150401. Vinegar,332.70000000000005,78
Arendsdorp,Buurt,BU05180478,1305,16. Soups and Stocks,54261.799999999996,78
Arendsdorp,Buurt,BU05180478,1305,1601. Stocks in soup recipes,23089.5,78
Arendsdorp,Buurt,BU05180478,1305,1602. Stocks,31175.300000000003,78
Arendsdorp,Buurt,BU05180478,1305,17. Miscellaneous,6352.9,78
Arendsdorp,Buurt,BU05180478,1305,1701. Vegetarian products/dishes,116.0,78
Arendsdorp,Buurt,BU05180478,1305,1702. Dietetic products,6226.5,78
Arendsdorp,Buurt,BU05180478,1305,170201. Artificial sweeteners,278.5,78
Arendsdorp,Buurt,BU05180478,1305,170202. Meal substitutes,5971.4,78
Arendsdorp,Buurt,BU05180478,1305,1703. Insects,0.0,78
Arendsdorp,Buurt,BU05180478,1305,18. Savoury snacks,25349.799999999996,78
Arendsdorp,Buurt,BU05180478,1305,1800. Unclassified or combined snacks,47.5,78
Arendsdorp,Buurt,BU05180478,1305,1801. Savoury snacks,11468.300000000001,78
Arendsdorp,Buurt,BU05180478,1305,1802. Savoury filled buns,13808.300000000001,78
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,01. Potatoes and other tubers,151882.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0100. Unclassified and other tubers,2025.8000000000002,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0101. Potatoes,149780.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,02. Vegetables,324844.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0200. Unclass.,25952.800000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0201. Leafy vegetables (exc. cabbages),47395.6,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0202. Fruiting vegetables,126910.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0203. Root vegetables,31383.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0204. Cabbages,42841.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0205. Mushrooms,7470.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0206. Grain and pod vegetables,6516.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0207. Leek,29312.600000000006,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0208. Stalk vegetables,7004.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,03. Legumes,11123.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0301. Legumes,11123.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,04. Fruits,333563.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0400. Unclass.,1011.0999999999999,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0401. Fruits,305920.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,040101. Fruits,292997.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,040102. Fruit compote,12995.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0402. Nuts and seeds (+ nut spread),25111.300000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,040201. Nuts,15109.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,040202. Peanut butter,10073.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0403. Olives,1603.6,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,05. Dairy products and substitutes,809774.3,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0500. Unclass. and mixed dairy products,4216.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0501. Milk,438288.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050101. Non-fermented milk and milk bev.,328183.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050102. Milk (fermented and bev),110098.3,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0502. MilkSubstitutes,27162.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0503. Yoghurt,137499.09999999998,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0504. Fromage blanc,27695.6,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0505. Cheeses (incl. spread cheeses),77475.40000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0506. Cream desserts,59231.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0507. Dairy and non-dairy creams,14616.800000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050700. Unclassified creams,6958.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050701. Dairy creams and creamers,5718.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050702. Non-dairy creams and creamers,1902.2000000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0508. Ice cream,23575.299999999996,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050800. Combined Icecream and sorbet,523.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050801. Milkbased Icecream,18376.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050802. Ice cream substitutes,38.800000000000004,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,050803. Sorbet/water ice,4609.000000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,06. Cereals and cereal products,456602.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0601. Flour,5003.700000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,"0602. Pasta,Rice,OtherGrain",113622.30000000002,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0603. Bread,301167.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,060301. Bread,288426.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,060302. Crispbread,12719.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0604. Breakfast cereals,20561.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0605. Dough and pastry,16214.899999999998,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,"07. Meat,meat products and substitutes",214121.3,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0700. Unclass. and combined meat prod.,4342.799999999999,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0701. Domestic mammals,64651.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070100. Unclass.,8214.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070101. Beef,27923.600000000006,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070102. Veal,1098.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070103. Pork,25232.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070104. Mutton/Lamb,1849.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070105. Horse,195.60000000000002,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070107. Rabbit,100.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0702. Poultry,39035.899999999994,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070200. Unclassified and other poultry,19.6,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070201. Chicken,36625.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070202. Turkey,1457.6000000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070203. Duck,816.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0703. Game,102.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0704. Processed meat,101132.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070401. Hot processed meat,54433.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070402. Cold processed meat,46617.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0705. Offals,403.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0706. Meat substitutes,4600.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070601. Hot meal substitutes,4296.3,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,070602. Cold meal substitutes,283.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,08. Fish,38862.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0800. Unclass and combined fish products,80.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0801. Fish,28334.6,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0802. Crustaceans,3674.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0803. Fish products,6673.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0804. Amphibians and reptiles,40.599999999999994,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,09. Eggs and egg products,28759.000000000004,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,0901. Eggs,28759.000000000004,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,10. Fats and oils,50081.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1000. Unclassified and combined fat,3313.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1001. Vegetable oils,9067.099999999999,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1002. Butter,5895.799999999999,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1003. Margarines and cooking fats,31540.100000000002,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1004. Other animal fats (incl fish oil),263.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,11. Sugar and confectionery,69673.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1100. Unclass or combined confectionery,744.0999999999999,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,"1101. Sugar,honey,jam,syrup,sweet sauce",24324.299999999996,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110100. Unclassified and other types,49.599999999999994,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110101. Sugar,7923.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110102. Jam,9628.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110103. Honey,2391.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110104. Other sweet spreads,2718.3,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110105. Sweet sauce,533.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110106. Syrups (incl. can and beverages),1093.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,"1102. Chocolate,candy,paste,confetti",30764.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110200. Unclassified and other types,7401.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110201. Chocolate tablet,8371.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110202. Chocolate candy bars,3696.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110203. Chocolate spread and choc.powder,8708.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,110204. Chocolate confectionary,2670.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1103. Confectionary non-chocolate,13826.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,12. Cakes and sweet biscuits,93176.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1201. Cakes,54170.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1202. Dry cakes,39023.9,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,13. Non-alcoholic beverages,3954177.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1300. Unclass and combined non-alcoholic,11736.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1301. Fruit and vegetable juices,133883.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1302. Carbonated/soft/isotonic drinks,772163.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,"1303. Coffee,Tea and Herbal Teas",1631028.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,130300. Unclass. and combined coffee/tea,2796.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,130301. Coffee,787462.4000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,130302. Tea,574772.3,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,130303. Herbal tea,265579.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,130304. Chicory,420.59999999999997,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1304. Waters,1405230.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,14. Alcoholic beverages,298821.10000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1400. Unclassified,3619.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1401. Wine,93451.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1402. Fortified wines,3471.7000000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1403. Beer,189652.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1404. Spirits,6791.400000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1405. Aniseed drinks,40.400000000000006,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1406. Liqueurs,1779.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,15. Sauces and seasonings,77906.6,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1500. Unclassified or combined sauces,2070.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1501. Savory Sauces,70579.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,150100. Other and mixed sauces,28323.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,150101. Tomato sauces,15773.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,150102. Dressings,16789.300000000003,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,150103. Mayonnaise based spreads,9638.5,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1503. Spices,56.2,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1504. Condiments,5239.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,150400. Unclass. and combined condiments,4651.4,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,150401. Vinegar,588.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,16. Soups and Stocks,96724.1,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1601. Stocks in soup recipes,41194.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1602. Stocks,55532.59999999999,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,17. Miscellaneous,11123.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1701. Vegetarian products/dishes,207.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1702. Dietetic products,10894.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,170201. Artificial sweeteners,493.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,170202. Meal substitutes,10442.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1703. Insects,0.0,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,18. Savoury snacks,46067.8,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1800. Unclassified or combined snacks,85.60000000000001,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1801. Savoury snacks,21048.7,79
Van Hoytemastraat en omgeving,Buurt,BU05180479,2360,1802. Savoury filled buns,24885.6,79
Archipelbuurt,Buurt,BU05180546,6100,01. Potatoes and other tubers,401663.60000000003,46
Archipelbuurt,Buurt,BU05180546,6100,0100. Unclassified and other tubers,5410.0,46
Archipelbuurt,Buurt,BU05180546,6100,0101. Potatoes,396035.2,46
Archipelbuurt,Buurt,BU05180546,6100,02. Vegetables,875262.8,46
Archipelbuurt,Buurt,BU05180546,6100,0200. Unclass.,71185.6,46
Archipelbuurt,Buurt,BU05180546,6100,0201. Leafy vegetables (exc. cabbages),129471.0,46
Archipelbuurt,Buurt,BU05180546,6100,0202. Fruiting vegetables,338143.19999999995,46
Archipelbuurt,Buurt,BU05180546,6100,0203. Root vegetables,84504.0,46
Archipelbuurt,Buurt,BU05180546,6100,0204. Cabbages,114208.6,46
Archipelbuurt,Buurt,BU05180546,6100,0205. Mushrooms,20510.699999999997,46
Archipelbuurt,Buurt,BU05180546,6100,0206. Grain and pod vegetables,17255.3,46
Archipelbuurt,Buurt,BU05180546,6100,0207. Leek,80277.1,46
Archipelbuurt,Buurt,BU05180546,6100,0208. Stalk vegetables,19513.899999999998,46
Archipelbuurt,Buurt,BU05180546,6100,03. Legumes,30122.2,46
Archipelbuurt,Buurt,BU05180546,6100,0301. Legumes,30122.2,46
Archipelbuurt,Buurt,BU05180546,6100,04. Fruits,869681.6,46
Archipelbuurt,Buurt,BU05180546,6100,0400. Unclass.,2812.5,46
Archipelbuurt,Buurt,BU05180546,6100,0401. Fruits,795266.3,46
Archipelbuurt,Buurt,BU05180546,6100,040101. Fruits,765319.1000000001,46
Archipelbuurt,Buurt,BU05180546,6100,040102. Fruit compote,30148.8,46
Archipelbuurt,Buurt,BU05180546,6100,0402. Nuts and seeds (+ nut spread),67403.30000000002,46
Archipelbuurt,Buurt,BU05180546,6100,040201. Nuts,41924.5,46
Archipelbuurt,Buurt,BU05180546,6100,040202. Peanut butter,25680.1,46
Archipelbuurt,Buurt,BU05180546,6100,0403. Olives,4438.7,46
Archipelbuurt,Buurt,BU05180546,6100,05. Dairy products and substitutes,2080136.5,46
Archipelbuurt,Buurt,BU05180546,6100,0500. Unclass. and mixed dairy products,10413.199999999999,46
Archipelbuurt,Buurt,BU05180546,6100,0501. Milk,1095449.9,46
Archipelbuurt,Buurt,BU05180546,6100,050101. Non-fermented milk and milk bev.,817535.9,46
Archipelbuurt,Buurt,BU05180546,6100,050102. Milk (fermented and bev),277900.1,46
Archipelbuurt,Buurt,BU05180546,6100,0502. MilkSubstitutes,70936.6,46
Archipelbuurt,Buurt,BU05180546,6100,0503. Yoghurt,370354.6,46
Archipelbuurt,Buurt,BU05180546,6100,0504. Fromage blanc,74682.1,46
Archipelbuurt,Buurt,BU05180546,6100,0505. Cheeses (incl. spread cheeses),209430.1,46
Archipelbuurt,Buurt,BU05180546,6100,0506. Cream desserts,150116.4,46
Archipelbuurt,Buurt,BU05180546,6100,0507. Dairy and non-dairy creams,41097.9,46
Archipelbuurt,Buurt,BU05180546,6100,050700. Unclassified creams,20432.9,46
Archipelbuurt,Buurt,BU05180546,6100,050701. Dairy creams and creamers,15356.199999999999,46
Archipelbuurt,Buurt,BU05180546,6100,050702. Non-dairy creams and creamers,5244.2,46
Archipelbuurt,Buurt,BU05180546,6100,0508. Ice cream,57582.8,46
Archipelbuurt,Buurt,BU05180546,6100,050800. Combined Icecream and sorbet,1261.1,46
Archipelbuurt,Buurt,BU05180546,6100,050801. Milkbased Icecream,46704.2,46
Archipelbuurt,Buurt,BU05180546,6100,050802. Ice cream substitutes,90.9,46
Archipelbuurt,Buurt,BU05180546,6100,050803. Sorbet/water ice,9466.8,46
Archipelbuurt,Buurt,BU05180546,6100,06. Cereals and cereal products,1193952.1,46
Archipelbuurt,Buurt,BU05180546,6100,0601. Flour,12428.2,46
Archipelbuurt,Buurt,BU05180546,6100,"0602. Pasta,Rice,OtherGrain",303036.9,46
Archipelbuurt,Buurt,BU05180546,6100,0603. Bread,782616.0,46
Archipelbuurt,Buurt,BU05180546,6100,060301. Bread,748605.5,46
Archipelbuurt,Buurt,BU05180546,6100,060302. Crispbread,33944.1,46
Archipelbuurt,Buurt,BU05180546,6100,0604. Breakfast cereals,54229.7,46
Archipelbuurt,Buurt,BU05180546,6100,0605. Dough and pastry,41606.5,46
Archipelbuurt,Buurt,BU05180546,6100,"07. Meat,meat products and substitutes",568307.8,46
Archipelbuurt,Buurt,BU05180546,6100,0700. Unclass. and combined meat prod.,11221.199999999999,46
Archipelbuurt,Buurt,BU05180546,6100,0701. Domestic mammals,174913.2,46
Archipelbuurt,Buurt,BU05180546,6100,070100. Unclass.,21784.7,46
Archipelbuurt,Buurt,BU05180546,6100,070101. Beef,75896.19999999998,46
Archipelbuurt,Buurt,BU05180546,6100,070102. Veal,2982.6000000000004,46
Archipelbuurt,Buurt,BU05180546,6100,070103. Pork,68372.4,46
Archipelbuurt,Buurt,BU05180546,6100,070104. Mutton/Lamb,4864.7,46
Archipelbuurt,Buurt,BU05180546,6100,070105. Horse,569.6,46
Archipelbuurt,Buurt,BU05180546,6100,070107. Rabbit,313.70000000000005,46
Archipelbuurt,Buurt,BU05180546,6100,0702. Poultry,104847.2,46
Archipelbuurt,Buurt,BU05180546,6100,070200. Unclassified and other poultry,60.300000000000004,46
Archipelbuurt,Buurt,BU05180546,6100,070201. Chicken,98249.9,46
Archipelbuurt,Buurt,BU05180546,6100,070202. Turkey,3917.0000000000005,46
Archipelbuurt,Buurt,BU05180546,6100,070203. Duck,2295.7000000000003,46
Archipelbuurt,Buurt,BU05180546,6100,0703. Game,302.7,46
Archipelbuurt,Buurt,BU05180546,6100,0704. Processed meat,264039.6,46
Archipelbuurt,Buurt,BU05180546,6100,070401. Hot processed meat,140602.69999999998,46
Archipelbuurt,Buurt,BU05180546,6100,070402. Cold processed meat,123211.19999999998,46
Archipelbuurt,Buurt,BU05180546,6100,0705. Offals,1193.9,46
Archipelbuurt,Buurt,BU05180546,6100,0706. Meat substitutes,12190.6,46
Archipelbuurt,Buurt,BU05180546,6100,070601. Hot meal substitutes,11397.599999999999,46
Archipelbuurt,Buurt,BU05180546,6100,070602. Cold meal substitutes,729.6,46
Archipelbuurt,Buurt,BU05180546,6100,08. Fish,106842.2,46
Archipelbuurt,Buurt,BU05180546,6100,0800. Unclass and combined fish products,233.9,46
Archipelbuurt,Buurt,BU05180546,6100,0801. Fish,78817.0,46
Archipelbuurt,Buurt,BU05180546,6100,0802. Crustaceans,10099.0,46
Archipelbuurt,Buurt,BU05180546,6100,0803. Fish products,17446.300000000003,46
