"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2013","Iceland","Current prices, million euro","Total","6 265.8",""
"2013","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","82.7",""
"2013","Norway","Current prices, million euro","Total","143 499.0",""
"2013","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 391.1",""
"2013","Switzerland","Current prices, million euro","Total","268 535.1",""
"2013","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2013","Montenegro","Current prices, million euro","Total","3 353.4",""
"2013","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2013","North Macedonia","Current prices, million euro","Total","5 686.8","e"
"2013","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","34.2","e"
"2013","Albania","Current prices, million euro","Total","7 703.9",""
"2013","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2013","Serbia","Current prices, million euro","Total","26 131.6",""
"2013","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","252.6",""
"2013","Turkey","Current prices, million euro","Total","462 752.1",""
"2013","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2013","Bosnia and Herzegovina","Current prices, million euro","Total","11 947.4",""
"2013","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total","4 938.4",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","77.4",""
"2014","European Union - 27 countries (from 2020)","Current prices, million euro","Total","6 363 818.9",""
"2014","European Union - 27 countries (from 2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","116 043.6",""
"2014","European Union - 28 countries (2013-2020)","Current prices, million euro","Total","7 788 812.7",""
"2014","European Union - 28 countries (2013-2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","135 873.1",""
"2014","European Union - 15 countries (1995-2004)","Current prices, million euro","Total","7 131 928.2",""
"2014","European Union - 15 countries (1995-2004)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","127 289.4",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Total","5 494 423.0",""
"2014","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","102 456.8",""
"2014","Euro area - 19 countries  (from 2015)","Current prices, million euro","Total","5 517 069.5",""
"2014","Euro area - 19 countries  (from 2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","102 890.9",""
"2014","Euro area - 12 countries (2001-2006)","Current prices, million euro","Total","5 388 251.6",""
"2014","Euro area - 12 countries (2001-2006)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","100 908.6",""
"2014","Belgium","Current prices, million euro","Total","199 726.8",""
"2014","Belgium","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 066.0",""
"2014","Bulgaria","Current prices, million euro","Total","28 624.0",""
"2014","Bulgaria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","353.5",""
"2014","Czechia","Current prices, million euro","Total","77 162.0",""
"2014","Czechia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 511.9",""
"2014","Denmark","Current prices, million euro","Total","121 823.0",""
"2014","Denmark","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","2 468.1",""
"2014","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Total","1 492 110.0",""
"2014","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","38 114.0",""
"2014","Estonia","Current prices, million euro","Total","10 488.4",""
"2014","Estonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","144.4",""
"2014","Ireland","Current prices, million euro","Total","80 713.1",""
"2014","Ireland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","959.8",""
"2014","Greece","Current prices, million euro","Total","131 816.1","p"
"2014","Greece","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","447.7","p"
"2014","Spain","Current prices, million euro","Total","632 664.0",""
"2014","Spain","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","6 203.0",""
"2014","France","Current prices, million euro","Total","1 139 357.0",""
"2014","France","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","16 108.0",""
"2014","Croatia","Current prices, million euro","Total","31 432.1",""
"2014","Croatia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","366.9",""
"2014","Italy","Current prices, million euro","Total","994 358.3",""
"2014","Italy","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","20 700.1",""
"2014","Cyprus","Current prices, million euro","Total","13 059.8",""
"2014","Cyprus","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","80.6",""
"2014","Latvia","Current prices, million euro","Total","14 375.7",""
"2014","Latvia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","147.7",""
"2014","Lithuania","Current prices, million euro","Total","22 646.5",""
"2014","Lithuania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","434.1",""
"2014","Luxembourg","Current prices, million euro","Total","17 800.0",""
"2014","Luxembourg","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","264.2",""
"2014","Hungary","Current prices, million euro","Total","54 330.2",""
"2014","Hungary","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","560.2",""
"2014","Malta","Current prices, million euro","Total","5 132.8",""
"2014","Malta","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","153.6",""
"2014","Netherlands","Current prices, million euro","Total","296 454.0",""
"2014","Netherlands","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","5 816.0",""
"2014","Austria","Current prices, million euro","Total","177 798.7",""
"2014","Austria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 915.4",""
"2014","Poland","Current prices, million euro","Total","245 622.5",""
"2014","Poland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 309.8",""
"2014","Portugal","Current prices, million euro","Total","118 025.5",""
"2014","Portugal","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 525.5",""
"2014","Romania","Current prices, million euro","Total","90 895.9",""
"2014","Romania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","499.2",""
"2014","Slovenia","Current prices, million euro","Total","21 645.7",""
"2014","Slovenia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","351.5",""
"2014","Slovakia","Current prices, million euro","Total","41 472.2",""
"2014","Slovakia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","670.3",""
"2014","Finland","Current prices, million euro","Total","107 428.0",""
"2014","Finland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 789.0",""
"2014","Sweden","Current prices, million euro","Total","196 859.8",""
"2014","Sweden","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 083.1",""
"2014","United Kingdom","Current prices, million euro","Total","1 424 993.8",""
"2014","United Kingdom","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","19 829.6",""
"2014","Iceland","Current prices, million euro","Total","7 033.7",""
"2014","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","96.7",""
"2014","Norway","Current prices, million euro","Total","139 060.5",""
"2014","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 241.9",""
"2014","Switzerland","Current prices, million euro","Total","275 018.3",""
"2014","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2014","Montenegro","Current prices, million euro","Total","3 421.6",""
"2014","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2014","North Macedonia","Current prices, million euro","Total",":",""
"2014","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2014","Albania","Current prices, million euro","Total","8 077.7",""
"2014","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2014","Serbia","Current prices, million euro","Total","25 652.0",""
"2014","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","246.6",""
"2014","Turkey","Current prices, million euro","Total","449 123.8",""
"2014","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2014","Bosnia and Herzegovina","Current prices, million euro","Total","12 121.3",""
"2014","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total","5 289.9",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","101.3",""
"2015","European Union - 27 countries (from 2020)","Current prices, million euro","Total","6 510 090.9",""
"2015","European Union - 27 countries (from 2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","121 458.1",""
"2015","European Union - 28 countries (2013-2020)","Current prices, million euro","Total","8 136 865.4",""
"2015","European Union - 28 countries (2013-2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","145 723.7",""
"2015","European Union - 15 countries (1995-2004)","Current prices, million euro","Total","7 459 461.8",""
"2015","European Union - 15 countries (1995-2004)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","136 755.2",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Total","5 639 639.1",""
"2015","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","107 603.6",""
"2015","Euro area - 19 countries  (from 2015)","Current prices, million euro","Total","5 639 639.1",""
"2015","Euro area - 19 countries  (from 2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","107 603.6",""
"2015","Euro area - 12 countries (2001-2006)","Current prices, million euro","Total","5 507 381.4",""
"2015","Euro area - 12 countries (2001-2006)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","105 509.1",""
"2015","Belgium","Current prices, million euro","Total","204 797.5",""
"2015","Belgium","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 231.3",""
"2015","Bulgaria","Current prices, million euro","Total","29 801.7",""
"2015","Bulgaria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","377.3",""
"2015","Czechia","Current prices, million euro","Total","80 884.1",""
"2015","Czechia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 612.1",""
"2015","Denmark","Current prices, million euro","Total","125 312.7",""
"2015","Denmark","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","2 612.8",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Total","1 529 745.0",""
"2015","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","40 087.0",""
"2015","Estonia","Current prices, million euro","Total","10 829.0",""
"2015","Estonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","166.5",""
"2015","Ireland","Current prices, million euro","Total","84 072.2",""
"2015","Ireland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 042.0",""
"2015","Greece","Current prices, million euro","Total","130 228.7","p"
"2015","Greece","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","369.2","p"
"2015","Spain","Current prices, million euro","Total","650 059.0",""
"2015","Spain","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","6 872.0",""
"2015","France","Current prices, million euro","Total","1 159 070.0",""
"2015","France","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","16 593.0",""
"2015","Croatia","Current prices, million euro","Total","32 067.8",""
"2015","Croatia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","372.8",""
"2015","Italy","Current prices, million euro","Total","1 015 428.2",""
"2015","Italy","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","21 662.3",""
"2015","Cyprus","Current prices, million euro","Total","13 258.7",""
"2015","Cyprus","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","105.7",""
"2015","Latvia","Current prices, million euro","Total","14 726.6",""
"2015","Latvia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","160.7",""
"2015","Lithuania","Current prices, million euro","Total","23 341.1",""
"2015","Lithuania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","486.8",""
"2015","Luxembourg","Current prices, million euro","Total","17 576.7",""
"2015","Luxembourg","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","261.7",""
"2015","Hungary","Current prices, million euro","Total","56 133.6",""
"2015","Hungary","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","554.0",""
"2015","Malta","Current prices, million euro","Total","5 483.5",""
"2015","Malta","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","178.8",""
"2015","Netherlands","Current prices, million euro","Total","303 545.0",""
"2015","Netherlands","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","6 088.0",""
"2015","Austria","Current prices, million euro","Total","181 398.4",""
"2015","Austria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 930.5",""
"2015","Poland","Current prices, million euro","Total","249 809.6",""
"2015","Poland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 445.5",""
"2015","Portugal","Current prices, million euro","Total","122 329.6",""
"2015","Portugal","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 593.0",""
"2015","Romania","Current prices, million euro","Total","96 449.2",""
"2015","Romania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","512.2",""
"2015","Slovenia","Current prices, million euro","Total","21 989.9",""
"2015","Slovenia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","305.8",""
"2015","Slovakia","Current prices, million euro","Total","42 627.6",""
"2015","Slovakia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","690.2",""
"2015","Finland","Current prices, million euro","Total","109 140.0",""
"2015","Finland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 779.0",""
"2015","Sweden","Current prices, million euro","Total","199 993.2",""
"2015","Sweden","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 367.7",""
"2015","United Kingdom","Current prices, million euro","Total","1 626 774.5",""
"2015","United Kingdom","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","24 265.7",""
"2015","Iceland","Current prices, million euro","Total","7 981.7",""
"2015","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","113.5",""
"2015","Norway","Current prices, million euro","Total","135 761.0",""
"2015","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 197.7",""
"2015","Switzerland","Current prices, million euro","Total","315 960.0",""
"2015","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2015","Montenegro","Current prices, million euro","Total","3 665.8",""
"2015","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2015","North Macedonia","Current prices, million euro","Total",":",""
"2015","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2015","Albania","Current prices, million euro","Total","8 421.0",""
"2015","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2015","Serbia","Current prices, million euro","Total","25 230.9",""
"2015","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","242.7",""
"2015","Turkey","Current prices, million euro","Total","490 302.8",""
"2015","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2015","Bosnia and Herzegovina","Current prices, million euro","Total","12 333.8",""
"2015","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total","5 453.9",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","105.9",""
"2016","European Union - 27 countries (from 2020)","Current prices, million euro","Total","6 667 448.5",""
"2016","European Union - 27 countries (from 2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","126 165.0",""
"2016","European Union - 28 countries (2013-2020)","Current prices, million euro","Total","8 179 396.4",""
"2016","European Union - 28 countries (2013-2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","147 887.3",""
"2016","European Union - 15 countries (1995-2004)","Current prices, million euro","Total","7 481 546.9",""
"2016","European Union - 15 countries (1995-2004)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","138 312.9",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Total","5 773 049.7",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","111 588.7",""
"2016","Euro area - 19 countries  (from 2015)","Current prices, million euro","Total","5 773 049.7",""
"2016","Euro area - 19 countries  (from 2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","111 588.7",""
"2016","Euro area - 12 countries (2001-2006)","Current prices, million euro","Total","5 635 589.0",""
"2016","Euro area - 12 countries (2001-2006)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","109 389.1",""
"2016","Belgium","Current prices, million euro","Total","211 043.9",""
"2016","Belgium","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 437.6",""
"2016","Bulgaria","Current prices, million euro","Total","31 123.4",""
"2016","Bulgaria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","422.9",""
"2016","Czechia","Current prices, million euro","Total","84 946.7",""
"2016","Czechia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 681.1",""
"2016","Denmark","Current prices, million euro","Total","129 349.2",""
"2016","Denmark","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","2 704.0",""
"2016","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Total","1 573 896.0",""
"2016","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","41 331.0",""
"2016","Estonia","Current prices, million euro","Total","11 302.7",""
"2016","Estonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","175.4",""
"2016","Ireland","Current prices, million euro","Total","88 629.5",""
"2016","Ireland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 060.2",""
"2016","Greece","Current prices, million euro","Total","128 382.0","p"
"2016","Greece","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","307.1","p"
"2016","Spain","Current prices, million euro","Total","671 832.0",""
"2016","Spain","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","7 545.0",""
"2016","France","Current prices, million euro","Total","1 178 256.0",""
"2016","France","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","17 348.0",""
"2016","Croatia","Current prices, million euro","Total","33 685.5",""
"2016","Croatia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","406.1",""
"2016","Italy","Current prices, million euro","Total","1 029 262.6",""
"2016","Italy","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","22 152.8",""
"2016","Cyprus","Current prices, million euro","Total","13 870.4",""
"2016","Cyprus","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","114.6",""
"2016","Latvia","Current prices, million euro","Total","15 017.7",""
"2016","Latvia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","165.2",""
"2016","Lithuania","Current prices, million euro","Total","24 500.2",""
"2016","Lithuania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","489.4",""
"2016","Luxembourg","Current prices, million euro","Total","18 165.2",""
"2016","Luxembourg","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","269.0",""
"2016","Hungary","Current prices, million euro","Total","58 630.3",""
"2016","Hungary","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","643.0",""
"2016","Malta","Current prices, million euro","Total","5 640.4",""
"2016","Malta","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","178.2",""
"2016","Netherlands","Current prices, million euro","Total","309 721.0",""
"2016","Netherlands","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","6 570.0",""
"2016","Austria","Current prices, million euro","Total","187 072.5",""
"2016","Austria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","5 174.2",""
"2016","Poland","Current prices, million euro","Total","247 906.1",""
"2016","Poland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 575.6",""
"2016","Portugal","Current prices, million euro","Total","127 447.0",""
"2016","Portugal","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 427.2",""
"2016","Romania","Current prices, million euro","Total","104 096.7",""
"2016","Romania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","646.1",""
"2016","Slovenia","Current prices, million euro","Total","22 804.7",""
"2016","Slovenia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","336.6",""
"2016","Slovakia","Current prices, million euro","Total","44 320.7",""
"2016","Slovakia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","740.3",""
"2016","Finland","Current prices, million euro","Total","111 882.0",""
"2016","Finland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 767.0",""
"2016","Sweden","Current prices, million euro","Total","204 607.9",""
"2016","Sweden","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 496.4",""
"2016","United Kingdom","Current prices, million euro","Total","1 511 947.8",""
"2016","United Kingdom","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","21 722.3",""
"2016","Iceland","Current prices, million euro","Total","9 727.2",""
"2016","Iceland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","147.9",""
"2016","Norway","Current prices, million euro","Total","136 668.1",""
"2016","Norway","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","3 201.8",""
"2016","Switzerland","Current prices, million euro","Total","313 346.2",""
"2016","Switzerland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2016","Montenegro","Current prices, million euro","Total","3 810.7",""
"2016","Montenegro","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2016","North Macedonia","Current prices, million euro","Total",":",""
"2016","North Macedonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2016","Albania","Current prices, million euro","Total","8 946.1",""
"2016","Albania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2016","Serbia","Current prices, million euro","Total","25 560.4",""
"2016","Serbia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","248.0",""
"2016","Turkey","Current prices, million euro","Total","482 800.0",""
"2016","Turkey","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":","c"
"2016","Bosnia and Herzegovina","Current prices, million euro","Total","12 625.6",""
"2016","Bosnia and Herzegovina","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Total","5 860.8",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","101.9",""
"2017","European Union - 27 countries (from 2020)","Current prices, million euro","Total","6 910 429.1",""
"2017","European Union - 27 countries (from 2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","130 625.0",""
"2017","European Union - 28 countries (2013-2020)","Current prices, million euro","Total","8 377 739.5",""
"2017","European Union - 28 countries (2013-2020)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","152 269.4",""
"2017","European Union - 15 countries (1995-2004)","Current prices, million euro","Total","7 621 031.1",""
"2017","European Union - 15 countries (1995-2004)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","141 831.0",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Total","5 956 646.6",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","115 009.7",""
"2017","Euro area - 19 countries  (from 2015)","Current prices, million euro","Total","5 956 646.6",""
"2017","Euro area - 19 countries  (from 2015)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","115 009.7",""
"2017","Euro area - 12 countries (2001-2006)","Current prices, million euro","Total","5 811 116.8",""
"2017","Euro area - 12 countries (2001-2006)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","112 650.8",""
"2017","Belgium","Current prices, million euro","Total","219 342.1",""
"2017","Belgium","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","4 501.1",""
"2017","Bulgaria","Current prices, million euro","Total","33 249.7",""
"2017","Bulgaria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","480.4",""
"2017","Czechia","Current prices, million euro","Total","93 003.2",""
"2017","Czechia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 823.1",""
"2017","Denmark","Current prices, million euro","Total","133 746.9",""
"2017","Denmark","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","2 868.3",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Total","1 615 288.0",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","42 404.0",""
"2017","Estonia","Current prices, million euro","Total","12 024.4",""
"2017","Estonia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","187.2",""
"2017","Ireland","Current prices, million euro","Total","92 492.7",""
"2017","Ireland","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","1 155.5",""
"2017","Greece","Current prices, million euro","Total","131 572.8","p"
"2017","Greece","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","321.3","p"
"2017","Spain","Current prices, million euro","Total","705 663.0",""
"2017","Spain","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","8 070.0",""
"2017","France","Current prices, million euro","Total","1 208 532.0","p"
"2017","France","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","17 674.0","p"
"2017","Croatia","Current prices, million euro","Total","35 509.4",""
"2017","Croatia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","422.0",""
"2017","Italy","Current prices, million euro","Total","1 056 887.0",""
"2017","Italy","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","22 553.7",""
"2017","Cyprus","Current prices, million euro","Total","14 622.3",""
"2017","Cyprus","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","124.0",""
"2017","Latvia","Current prices, million euro","Total","15 949.8",""
"2017","Latvia","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","191.5",""
"2017","Lithuania","Current prices, million euro","Total","26 223.7",""
"2017","Lithuania","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","525.8",""
"2017","Luxembourg","Current prices, million euro","Total","18 799.9",""
"2017","Luxembourg","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","280.8",""
"2017","Hungary","Current prices, million euro","Total","63 197.6",""
"2017","Hungary","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","726.4",""
"2017","Malta","Current prices, million euro","Total","6 032.4",""
"2017","Malta","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","183.1",""
"2017","Netherlands","Current prices, million euro","Total","320 945.0",""
"2017","Netherlands","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","7 059.0",""
"2017","Austria","Current prices, million euro","Total","193 281.4",""
"2017","Austria","Current prices, million euro","Furniture and furnishings, carpets and other floor coverings","5 287.5",""
"2017","Poland","Current prices, million euro","Total","270 961.1",""
